LivingArea,BedroomCount,SwimmingPool,Density,Median_revenue,ConstructionYear,PEB_numerical,StateOfBuilding_numerical,BathroomCount,Kitchen_numerical,Terrace,Garden,Province_numerical
84.0,2,0.0,124.899169861868,28853.14,,7.0,4.0,,7.0,1.0,0.0,2423.0
88.0,2,0.0,124.899169861868,28853.14,,7.0,4.0,,7.0,1.0,0.0,2423.0
68.0,1,0.0,124.899169861868,28853.14,,7.0,4.0,,7.0,1.0,0.0,2423.0
115.0,3,0.0,124.899169861868,28853.14,,,4.0,,,1.0,0.0,2423.0
144.0,3,0.0,124.899169861868,28853.14,,,4.0,2.0,5.0,1.0,0.0,2423.0
79.0,2,0.0,2178.28073376907,25528.8,,5.0,4.0,1.0,3.0,1.0,0.0,3159.0
81.0,2,0.0,1762.33283201771,24368.27,1969.0,3.0,4.0,1.0,3.0,1.0,0.0,3803.0
102.0,2,0.0,3942.32995648781,29940.94,2013.0,6.0,4.0,2.0,,1.0,0.0,3370.0
199.0,3,0.0,2582.36731634975,24769.4,1999.0,6.0,4.0,2.0,3.0,1.0,0.0,2732.0
111.0,3,0.0,1670.99335671379,21472.11,2017.0,6.0,6.0,1.0,7.0,1.0,0.0,2214.0
98.0,2,0.0,593.991459482385,29130.63,1977.0,5.0,6.0,1.0,,1.0,0.0,3159.0
154.0,2,0.0,5872.20753094877,20806.28,2024.0,7.0,4.0,1.0,7.0,1.0,0.0,3370.0
80.0,2,0.0,2637.62773823713,22846.97,1966.0,7.0,4.0,1.0,3.0,0.0,0.0,2732.0
172.0,3,0.0,5872.20753094877,20806.28,2024.0,7.0,4.0,1.0,7.0,0.0,0.0,3370.0
83.0,2,0.0,530.00559846318,27122.92,1986.0,6.0,5.0,2.0,,1.0,1.0,3803.0
110.0,3,0.0,399.993540569429,28436.88,2023.0,,4.0,2.0,7.0,1.0,0.0,3139.0
85.0,2,0.0,828.455859762662,23635.96,1970.0,5.0,,1.0,3.0,1.0,0.0,2423.0
116.0,2,0.0,5872.20753094877,20806.28,2001.0,5.0,1.0,1.0,7.0,1.0,0.0,3370.0
106.0,3,0.0,8635.40839403453,22296.28,2022.0,7.0,4.0,2.0,7.0,1.0,0.0,3370.0
30.0,0,0.0,5872.20753094877,20806.28,1973.0,1.0,6.0,1.0,5.0,1.0,1.0,3370.0
90.0,2,0.0,856.137004379154,25394.98,2000.0,6.0,4.0,1.0,3.0,1.0,0.0,3139.0
81.0,1,0.0,2637.62773823713,22846.97,2023.0,,6.0,1.0,7.0,1.0,0.0,2732.0
60.0,2,0.0,2637.62773823713,22846.97,2020.0,7.0,,1.0,7.0,1.0,0.0,2732.0
59.0,2,0.0,249.941126876809,25476.65,1966.0,5.0,5.0,1.0,,0.0,0.0,3803.0
83.0,2,0.0,530.00559846318,27122.92,1986.0,6.0,5.0,2.0,,0.0,0.0,3803.0
120.0,3,0.0,530.00559846318,27122.92,,6.0,4.0,2.0,,1.0,0.0,3803.0
85.0,1,0.0,2637.62773823713,22846.97,,5.0,4.0,1.0,3.0,1.0,0.0,2732.0
125.0,3,0.0,249.941126876809,25476.65,1968.0,5.0,6.0,1.0,3.0,1.0,0.0,3803.0
118.0,2,0.0,847.881957661212,27504.77,,,4.0,1.0,3.0,1.0,0.0,3803.0
110.0,2,0.0,385.61106751077,28743.49,2021.0,,4.0,1.0,3.0,1.0,0.0,3803.0
107.0,2,0.0,847.881957661212,27504.77,,,4.0,1.0,3.0,1.0,0.0,3803.0
110.0,3,0.0,847.881957661212,27504.77,1964.0,6.0,1.0,1.0,3.0,0.0,0.0,3803.0
51.0,1,0.0,345.303649537797,24889.085,1965.0,6.0,5.0,1.0,,0.0,0.0,3803.0
91.0,2,0.0,530.00559846318,27122.92,2017.0,,4.0,1.0,,0.0,0.0,3803.0
58.0,1,0.0,2637.62773823713,22846.97,,5.0,5.0,1.0,,1.0,0.0,2732.0
,3,0.0,430.177986539067,27207.83,2001.0,6.0,4.0,2.0,,0.0,0.0,3803.0
160.0,3,0.0,963.655857920228,25202.885,,4.0,4.0,1.0,,0.0,0.0,2845.0
91.0,2,0.0,350.940658043649,28809.29,1960.0,6.0,4.0,1.0,,0.0,0.0,2845.0
148.0,3,0.0,269.194808105683,26692.61,,7.0,4.0,2.0,3.0,0.0,0.0,3803.0
57.0,1,0.0,419.297472910174,28449.53,2017.0,7.0,4.0,1.0,3.0,1.0,0.0,2482.0
121.0,3,0.0,530.00559846318,27122.92,1964.0,6.0,5.0,3.0,,0.0,0.0,3803.0
52.0,1,0.0,530.00559846318,27122.92,1987.0,5.0,,1.0,,0.0,0.0,3803.0
100.0,3,0.0,530.00559846318,27122.92,1989.0,6.0,5.0,2.0,,0.0,0.0,3803.0
106.0,3,0.0,530.00559846318,27122.92,2002.0,6.0,6.0,2.0,,0.0,0.0,3803.0
67.0,2,0.0,416.44626635774,25150.48,1930.0,4.0,5.0,1.0,3.0,0.0,0.0,3803.0
80.0,2,0.0,416.44626635774,25150.48,1959.0,2.0,,1.0,5.0,0.0,0.0,3803.0
180.0,2,0.0,978.322262828264,26591.99,1908.0,6.0,,1.0,7.0,0.0,0.0,3803.0
140.0,2,0.0,978.322262828264,26591.99,1980.0,6.0,,1.0,,0.0,0.0,3803.0
47.0,0,0.0,1762.33283201771,24368.27,1963.0,5.0,6.0,1.0,,1.0,0.0,3803.0
86.0,2,0.0,501.804756666659,30166.74,2019.0,7.0,,0.0,,1.0,0.0,3159.0
140.0,4,0.0,2022.43889283468,27157.14,,5.0,6.0,1.0,8.0,1.0,0.0,3159.0
142.0,4,0.0,1078.49810974947,24620.79,1994.0,5.0,4.0,2.0,3.0,1.0,0.0,3803.0
110.0,3,0.0,530.00559846318,27122.92,,5.0,,2.0,,0.0,0.0,3803.0
141.0,2,0.0,510.265902462348,28204.67,2020.0,7.0,4.0,1.0,3.0,0.0,0.0,2732.0
78.0,2,0.0,1164.34566196694,28319.9,,6.0,6.0,1.0,7.0,1.0,0.0,2732.0
44.0,0,0.0,2637.62773823713,22846.97,,4.0,,0.0,,1.0,0.0,2732.0
130.0,3,0.0,6981.41118678129,19516.6,2013.0,6.0,6.0,2.0,3.0,1.0,1.0,3370.0
82.0,3,0.0,1145.0926958945,26537.87,,2.0,,1.0,,1.0,0.0,2845.0
,2,0.0,8608.5801063022,22370.945,1970.0,2.0,6.0,1.0,5.0,1.0,0.0,3370.0
189.0,3,0.0,711.658559209604,31568.1,2024.0,,6.0,2.0,8.0,1.0,0.0,3159.0
75.0,2,0.0,782.477551159128,27722.81,1974.0,4.0,6.0,1.0,,1.0,0.0,2482.0
98.0,2,0.0,433.752906368694,26984.78,2023.0,,,1.0,3.0,1.0,0.0,2845.0
86.0,2,0.0,180.650420548534,26753.79,,7.0,,1.0,,0.0,0.0,1840.0
112.0,2,0.0,978.322262828264,26591.99,,5.0,,1.0,,1.0,0.0,3803.0
35.0,0,0.0,249.941126876809,25476.65,1970.0,3.0,5.0,1.0,3.0,0.0,0.0,3803.0
90.0,3,0.0,830.03020845725,27352.8,1964.0,6.0,5.0,1.0,5.0,1.0,0.0,2845.0
85.0,2,0.0,5872.20753094877,20806.28,2015.0,,6.0,1.0,7.0,0.0,0.0,3370.0
88.0,2,0.0,830.03020845725,27352.8,1996.0,6.0,,1.0,,0.0,0.0,2845.0
87.0,2,0.0,5872.20753094877,20806.28,1975.0,5.0,,1.0,3.0,1.0,0.0,3370.0
130.0,3,0.0,631.055679629338,26971.76,1968.0,4.0,6.0,0.0,,0.0,0.0,2845.0
87.0,2,0.0,5872.20753094877,20806.28,1975.0,5.0,,1.0,3.0,1.0,0.0,3370.0
71.0,2,0.0,1346.97402818105,26958.42,1971.0,4.0,,1.0,3.0,0.0,0.0,2732.0
76.0,2,0.0,830.03020845725,27352.8,1967.0,6.0,4.0,1.0,3.0,1.0,0.0,2845.0
43.0,1,0.0,249.941126876809,25476.65,2010.0,7.0,6.0,1.0,,1.0,1.0,3803.0
203.0,2,0.0,1083.96456978322,26824.13,2023.0,,4.0,2.0,,1.0,0.0,3803.0
70.0,2,0.0,249.941126876809,25476.65,1969.0,2.0,3.0,1.0,1.0,1.0,0.0,3803.0
65.0,2,0.0,5872.20753094877,20806.28,,,,2.0,,0.0,0.0,3370.0
180.0,3,0.0,498.577072413476,26352.14,2018.0,7.0,6.0,2.0,,1.0,0.0,3159.0
40.0,0,0.0,1762.33283201771,24368.27,1993.0,5.0,6.0,0.0,,1.0,0.0,3803.0
150.0,3,0.0,963.655857920228,25202.885,2012.0,6.0,6.0,2.0,,0.0,0.0,2845.0
93.0,2,0.0,530.00559846318,27122.92,1948.0,6.0,6.0,2.0,,1.0,0.0,3803.0
97.0,2,0.0,530.00559846318,27122.92,2005.0,6.0,6.0,2.0,,1.0,0.0,3803.0
60.0,1,0.0,2845.52815329395,21157.8,1966.0,5.0,,1.0,3.0,0.0,0.0,2214.0
47.0,1,0.0,262.240293749445,32856.135,1992.0,6.0,4.0,1.0,3.0,1.0,0.0,2427.0
83.0,2,0.0,2845.52815329395,21157.8,1977.0,5.0,4.0,1.0,3.0,0.0,0.0,2214.0
145.0,3,0.0,1670.99335671379,21472.11,,6.0,4.0,1.0,,1.0,0.0,2214.0
85.0,2,0.0,2637.62773823713,22846.97,,6.0,5.0,1.0,7.0,1.0,0.0,2732.0
60.0,1,0.0,1740.95403647595,22366.93,1978.0,5.0,,1.0,,1.0,0.0,2214.0
67.0,1,0.0,262.240293749445,32856.135,,3.0,,1.0,,0.0,0.0,2427.0
145.0,3,0.0,997.410131040017,29226.98,2006.0,6.0,,2.0,3.0,1.0,0.0,2732.0
133.0,3,0.0,430.177986539067,27207.83,,,,2.0,1.0,1.0,0.0,3803.0
115.0,2,0.0,430.177986539067,27207.83,2026.0,,,1.0,1.0,1.0,0.0,3803.0
70.0,2,0.0,262.240293749445,32856.135,,5.0,4.0,1.0,3.0,0.0,0.0,2427.0
55.0,1,0.0,847.881957661212,27504.77,1979.0,6.0,4.0,1.0,3.0,0.0,0.0,3803.0
129.0,2,0.0,249.941126876809,25476.65,2023.0,,6.0,1.0,,0.0,0.0,3803.0
67.0,1,0.0,249.941126876809,25476.65,2023.0,,6.0,1.0,,0.0,0.0,3803.0
104.0,2,0.0,395.768943647948,26509.66,,,,1.0,,0.0,0.0,2482.0
12.0,1,0.0,1791.19614635041,28634.0,,,6.0,1.0,,0.0,0.0,3159.0
17.0,1,0.0,1791.19614635041,28634.0,,,6.0,1.0,,0.0,0.0,3159.0
95.0,2,0.0,268.676328304046,31265.11,2010.0,7.0,,,,1.0,0.0,3159.0
,3,0.0,530.00559846318,27122.92,,6.0,6.0,1.0,,0.0,0.0,3803.0
76.0,3,0.0,530.00559846318,27122.92,1969.0,6.0,5.0,1.0,,1.0,0.0,3803.0
76.0,3,0.0,530.00559846318,27122.92,1969.0,6.0,5.0,2.0,7.0,1.0,0.0,3803.0
105.0,2,0.0,1429.20698450175,30579.705,1975.0,4.0,4.0,1.0,3.0,1.0,0.0,3139.0
102.0,2,0.0,10348.9255166032,22186.13,,1.0,1.0,1.0,5.0,1.0,0.0,3370.0
,3,0.0,10348.9255166032,22186.13,1967.0,1.0,3.0,1.0,1.0,1.0,0.0,3370.0
88.0,3,0.0,8635.40839403453,22296.28,1968.0,1.0,6.0,1.0,7.0,1.0,0.0,3370.0
83.0,2,0.0,2637.62773823713,22846.97,1977.0,6.0,1.0,1.0,3.0,1.0,0.0,2732.0
34.0,0,0.0,249.941126876809,25476.65,,5.0,4.0,1.0,5.0,0.0,0.0,3803.0
,1,0.0,1699.45726793099,26129.01,,7.0,4.0,1.0,,0.0,0.0,2845.0
55.0,2,0.0,530.00559846318,27122.92,1989.0,6.0,5.0,1.0,3.0,0.0,0.0,3803.0
76.0,3,0.0,530.00559846318,27122.92,1967.0,,,1.0,3.0,1.0,0.0,3803.0
,1,0.0,631.055679629338,26971.76,2015.0,6.0,4.0,0.0,,0.0,0.0,2845.0
58.0,1,0.0,544.838962457457,29298.15,2019.0,7.0,4.0,1.0,,0.0,0.0,2732.0
93.0,2,0.0,983.690194316402,25659.47,,,4.0,1.0,,0.0,0.0,2845.0
87.0,2,0.0,3763.98883756391,27702.52,,1.0,,1.0,3.0,1.0,0.0,3370.0
76.0,1,0.0,249.941126876809,25476.65,2024.0,,,0.0,,1.0,0.0,3803.0
76.0,1,0.0,249.941126876809,25476.65,,7.0,,1.0,,1.0,0.0,3803.0
76.0,3,0.0,530.00559846318,27122.92,1967.0,,4.0,1.0,,0.0,0.0,3803.0
32.0,0,0.0,530.00559846318,27122.92,1961.0,,4.0,1.0,,0.0,0.0,3803.0
55.0,1,0.0,93.8874437264894,27791.61,,4.0,,1.0,3.0,0.0,0.0,1840.0
64.0,1,0.0,93.8874437264894,27791.61,,4.0,,1.0,3.0,0.0,0.0,1840.0
83.0,2,0.0,93.8874437264894,27791.61,,4.0,,1.0,3.0,0.0,0.0,1840.0
148.0,3,0.0,2845.52815329395,21157.8,2023.0,7.0,,1.0,3.0,1.0,0.0,2214.0
89.0,2,0.0,359.403676060698,28468.26,2023.0,,4.0,1.0,,1.0,0.0,3803.0
115.0,2,0.0,359.403676060698,28468.26,2023.0,,4.0,1.0,,1.0,0.0,3803.0
107.0,2,0.0,3763.98883756391,27702.52,1977.0,2.0,4.0,1.0,7.0,1.0,0.0,3370.0
,3,0.0,1260.61688904437,22264.98,2002.0,5.0,4.0,1.0,,0.0,0.0,1840.0
64.0,1,0.0,2178.28073376907,25528.8,2023.0,,,1.0,4.0,1.0,0.0,3159.0
143.0,3,0.0,2178.28073376907,25528.8,2023.0,,,1.0,4.0,1.0,0.0,3159.0
126.0,3,0.0,2178.28073376907,25528.8,2023.0,,,1.0,4.0,1.0,0.0,3159.0
99.0,2,0.0,2178.28073376907,25528.8,2023.0,,,1.0,4.0,1.0,0.0,3159.0
71.0,1,0.0,2178.28073376907,25528.8,2023.0,,,1.0,4.0,1.0,0.0,3159.0
61.0,1,0.0,345.303649537797,24889.085,1990.0,4.0,4.0,1.0,,0.0,0.0,3803.0
105.0,3,0.0,1762.33283201771,24368.27,2024.0,,4.0,1.0,,1.0,0.0,3803.0
78.0,2,0.0,1762.33283201771,24368.27,2024.0,,4.0,1.0,,1.0,0.0,3803.0
59.0,1,0.0,1762.33283201771,24368.27,2024.0,,4.0,1.0,,1.0,0.0,3803.0
54.0,1,0.0,1762.33283201771,24368.27,2024.0,,4.0,1.0,,1.0,0.0,3803.0
76.0,2,0.0,1762.33283201771,24368.27,2024.0,,4.0,1.0,,1.0,0.0,3803.0
54.0,1,0.0,1762.33283201771,24368.27,2024.0,,4.0,1.0,,1.0,0.0,3803.0
76.0,2,0.0,1762.33283201771,24368.27,2024.0,,4.0,1.0,,1.0,0.0,3803.0
78.0,2,0.0,1762.33283201771,24368.27,2024.0,,4.0,1.0,,1.0,0.0,3803.0
59.0,1,0.0,1762.33283201771,24368.27,2024.0,,4.0,1.0,,1.0,0.0,3803.0
59.0,1,0.0,1762.33283201771,24368.27,2024.0,,4.0,1.0,,1.0,0.0,3803.0
54.0,1,0.0,1762.33283201771,24368.27,2024.0,,4.0,1.0,,1.0,0.0,3803.0
78.0,2,0.0,1762.33283201771,24368.27,2024.0,,4.0,1.0,,1.0,0.0,3803.0
64.0,1,0.0,1762.33283201771,24368.27,2024.0,,4.0,1.0,,1.0,0.0,3803.0
76.0,2,0.0,1762.33283201771,24368.27,2024.0,,4.0,1.0,,1.0,0.0,3803.0
67.0,1,0.0,1762.33283201771,24368.27,2024.0,,4.0,1.0,,1.0,0.0,3803.0
90.0,1,0.0,983.690194316402,25659.47,,,4.0,1.0,,0.0,0.0,2845.0
140.0,3,0.0,530.00559846318,27122.92,2023.0,,4.0,3.0,,0.0,0.0,3803.0
97.0,2,0.0,983.690194316402,25659.47,,,4.0,1.0,,0.0,0.0,2845.0
54.0,1,0.0,401.794830303782,28086.03,,7.0,6.0,1.0,7.0,0.0,0.0,3803.0
166.0,3,0.0,729.783655864135,28045.56,1978.0,5.0,4.0,1.0,7.0,1.0,0.0,2845.0
83.0,2,0.0,1762.33283201771,24368.27,1964.0,6.0,4.0,1.0,7.0,1.0,0.0,3803.0
120.0,2,0.0,277.014769902196,26384.67,,,4.0,1.0,,0.0,0.0,3803.0
137.0,3,0.0,277.014769902196,26384.67,,,4.0,1.0,,0.0,0.0,3803.0
107.0,2,0.0,277.014769902196,26384.67,,,4.0,1.0,,0.0,0.0,3803.0
,2,0.0,530.00559846318,27122.92,1994.0,7.0,4.0,1.0,,0.0,0.0,3803.0
78.0,2,0.0,416.44626635774,25150.48,1959.0,6.0,3.0,1.0,,1.0,0.0,3803.0
42.0,0,0.0,430.177986539067,27207.83,1969.0,2.0,1.0,1.0,3.0,0.0,0.0,3803.0
72.0,2,0.0,530.00559846318,27122.92,2002.0,6.0,4.0,2.0,3.0,0.0,0.0,3803.0
91.0,2,0.0,350.940658043649,28809.29,2023.0,,4.0,1.0,3.0,1.0,0.0,2845.0
91.0,2,0.0,350.940658043649,28809.29,2023.0,,4.0,1.0,3.0,1.0,0.0,2845.0
97.0,2,0.0,350.940658043649,28809.29,2023.0,,4.0,1.0,3.0,1.0,0.0,2845.0
91.0,2,0.0,350.940658043649,28809.29,2023.0,,4.0,1.0,3.0,1.0,0.0,2845.0
97.0,2,0.0,350.940658043649,28809.29,2023.0,,4.0,1.0,3.0,1.0,0.0,2845.0
91.0,2,0.0,350.940658043649,28809.29,2023.0,,4.0,1.0,3.0,1.0,0.0,2845.0
97.0,2,0.0,350.940658043649,28809.29,2023.0,,4.0,1.0,3.0,1.0,0.0,2845.0
72.0,2,0.0,530.00559846318,27122.92,2002.0,5.0,4.0,2.0,,0.0,0.0,3803.0
125.0,3,0.0,63.2016330235137,26044.87,2018.0,6.0,6.0,1.0,7.0,1.0,1.0,2423.0
87.0,2,0.0,222.73600060534,28343.29,2022.0,,6.0,1.0,3.0,1.0,0.0,3803.0
140.0,2,0.0,263.452398766831,28198.89,2023.0,7.0,6.0,1.0,7.0,0.0,1.0,2845.0
357.0,7,0.0,244.146464290739,28146.45,2019.0,7.0,6.0,3.0,,1.0,0.0,2732.0
239.0,3,0.0,5872.20753094877,20806.28,1929.0,5.0,,3.0,,1.0,0.0,3370.0
115.0,3,0.0,530.00559846318,27122.92,1995.0,5.0,6.0,2.0,7.0,1.0,0.0,3803.0
111.0,2,0.0,319.073974233711,24424.76,2009.0,5.0,6.0,1.0,3.0,1.0,0.0,1840.0
108.0,2,0.0,722.567126372582,27175.43,2023.0,,4.0,1.0,7.0,1.0,0.0,2845.0
141.0,3,0.0,722.567126372582,27175.43,2023.0,,4.0,2.0,7.0,1.0,0.0,2845.0
108.0,2,0.0,722.567126372582,27175.43,2023.0,,4.0,1.0,7.0,1.0,0.0,2845.0
220.0,3,0.0,999.873975702661,28682.605,,6.0,6.0,2.0,7.0,1.0,0.0,2732.0
101.0,2,0.0,1363.88251956091,27017.51,,,,1.0,,1.0,0.0,3159.0
96.0,2,0.0,1363.88251956091,27017.51,,,,1.0,,1.0,0.0,3159.0
104.0,2,0.0,1363.88251956091,27017.51,,,,1.0,,1.0,0.0,3159.0
123.0,2,0.0,1363.88251956091,27017.51,,,,1.0,,1.0,0.0,3159.0
119.0,3,0.0,1363.88251956091,27017.51,,,,2.0,,1.0,0.0,3159.0
139.0,3,0.0,1363.88251956091,27017.51,,,,1.0,,1.0,0.0,3159.0
81.0,2,0.0,1363.88251956091,27017.51,,,,1.0,,1.0,0.0,3159.0
120.0,2,0.0,1363.88251956091,27017.51,,,,1.0,,1.0,0.0,3159.0
99.0,2,0.0,1363.88251956091,27017.51,,,,1.0,,1.0,0.0,3159.0
102.0,2,0.0,1363.88251956091,27017.51,,,4.0,1.0,,1.0,0.0,3159.0
103.0,2,0.0,1363.88251956091,27017.51,,,,1.0,,1.0,0.0,3159.0
78.0,1,0.0,1363.88251956091,27017.51,,,,1.0,,1.0,0.0,3159.0
99.0,2,0.0,425.788037046232,27882.1,2024.0,,,1.0,7.0,1.0,0.0,2845.0
98.0,2,0.0,425.788037046232,27882.1,2024.0,,,1.0,7.0,1.0,0.0,2845.0
103.0,2,0.0,425.788037046232,27882.1,2024.0,,,1.0,7.0,1.0,0.0,2845.0
103.0,2,0.0,425.788037046232,27882.1,2024.0,,,1.0,7.0,1.0,0.0,2845.0
99.0,2,0.0,425.788037046232,27882.1,2024.0,,,1.0,7.0,1.0,0.0,2845.0
99.0,2,0.0,425.788037046232,27882.1,2024.0,,,1.0,7.0,1.0,0.0,2845.0
72.0,1,0.0,782.477551159128,27722.81,,7.0,,1.0,,1.0,0.0,2482.0
70.0,1,0.0,745.328125448317,29563.05,2023.0,,,1.0,3.0,1.0,0.0,2732.0
41.0,1,0.0,745.328125448317,29563.05,2023.0,,,1.0,3.0,1.0,0.0,2732.0
100.0,2,0.0,5872.20753094877,20806.28,1900.0,2.0,6.0,1.0,,1.0,0.0,3370.0
80.0,2,0.0,1018.05324831213,28190.52,1978.0,5.0,3.0,1.0,,1.0,0.0,3159.0
71.0,1,0.0,2637.62773823713,22846.97,,6.0,4.0,1.0,3.0,0.0,0.0,2732.0
137.0,3,0.0,277.014769902196,26384.67,,,4.0,1.0,,0.0,0.0,3803.0
100.0,2,0.0,782.477551159128,27722.81,2023.0,7.0,4.0,1.0,7.0,0.0,0.0,2482.0
162.0,2,0.0,782.477551159128,27722.81,2023.0,7.0,4.0,2.0,7.0,0.0,0.0,2482.0
132.0,2,0.0,782.477551159128,27722.81,2023.0,7.0,4.0,1.0,7.0,0.0,0.0,2482.0
57.0,1,0.0,1078.49810974947,24620.79,2023.0,,,1.0,,0.0,0.0,3803.0
76.0,2,0.0,6981.41118678129,19516.6,1958.0,5.0,4.0,1.0,,0.0,0.0,3370.0
61.0,1,0.0,1762.33283201771,24368.27,1990.0,6.0,3.0,1.0,,0.0,0.0,3803.0
60.0,2,0.0,530.00559846318,27122.92,1964.0,6.0,6.0,1.0,,0.0,0.0,3803.0
89.0,2,0.0,256.747409303595,28530.81,2024.0,,4.0,0.0,,1.0,1.0,2482.0
84.0,2,0.0,256.747409303595,28530.81,2024.0,,4.0,0.0,,1.0,1.0,2482.0
86.0,2,0.0,256.747409303595,28530.81,2024.0,,4.0,0.0,,1.0,1.0,2482.0
110.0,2,0.0,256.747409303595,28530.81,2024.0,,4.0,0.0,,1.0,0.0,2482.0
118.0,3,0.0,256.747409303595,28530.81,2024.0,,4.0,0.0,,1.0,1.0,2482.0
87.0,2,0.0,256.747409303595,28530.81,2024.0,,4.0,0.0,,1.0,1.0,2482.0
128.0,3,0.0,256.747409303595,28530.81,2024.0,,4.0,0.0,,1.0,1.0,2482.0
127.0,3,0.0,256.747409303595,28530.81,2024.0,,4.0,0.0,,1.0,0.0,2482.0
63.0,1,0.0,277.014769902196,26384.67,1967.0,2.0,4.0,1.0,,0.0,0.0,3803.0
51.0,0,0.0,2845.52815329395,21157.8,,1.0,1.0,1.0,,0.0,0.0,2214.0
,3,0.0,2637.62773823713,22846.97,,,6.0,,,0.0,0.0,2732.0
85.0,2,0.0,266.132819590105,28263.33,,,4.0,1.0,,1.0,0.0,3803.0
85.0,2,0.0,266.132819590105,28263.33,,,4.0,0.0,,1.0,0.0,3803.0
85.0,2,0.0,266.132819590105,28263.33,,,4.0,0.0,,1.0,0.0,3803.0
85.0,2,0.0,266.132819590105,28263.33,2025.0,,4.0,0.0,,1.0,0.0,3803.0
85.0,2,0.0,266.132819590105,28263.33,,,4.0,0.0,,1.0,0.0,3803.0
85.0,2,0.0,266.132819590105,28263.33,,,4.0,0.0,,1.0,0.0,3803.0
144.0,3,0.0,978.322262828264,26591.99,,6.0,5.0,1.0,7.0,1.0,0.0,3803.0
210.0,3,0.0,978.322262828264,26591.99,,4.0,5.0,1.0,7.0,0.0,1.0,3803.0
136.0,3,0.0,978.322262828264,26591.99,,7.0,5.0,1.0,7.0,1.0,0.0,3803.0
136.0,3,0.0,978.322262828264,26591.99,,7.0,5.0,1.0,7.0,1.0,0.0,3803.0
136.0,3,0.0,978.322262828264,26591.99,,7.0,5.0,1.0,7.0,1.0,0.0,3803.0
144.0,3,0.0,978.322262828264,26591.99,,6.0,5.0,1.0,7.0,1.0,0.0,3803.0
136.0,2,0.0,828.455859762662,23635.96,,7.0,,1.0,7.0,1.0,0.0,2423.0
110.0,3,0.0,1762.33283201771,24368.27,2012.0,6.0,6.0,1.0,,1.0,0.0,3803.0
102.0,2,0.0,242.074471296448,28204.125,2025.0,,4.0,1.0,,1.0,0.0,2732.0
65.0,1,0.0,242.074471296448,28204.125,2025.0,,4.0,1.0,,1.0,0.0,2732.0
111.0,2,0.0,212.302171403125,28457.25,,,6.0,1.0,8.0,0.0,0.0,2214.0
111.0,2,0.0,2845.52815329395,21157.8,,,6.0,1.0,8.0,0.0,0.0,2214.0
95.0,2,0.0,242.074471296448,28204.125,2025.0,,4.0,1.0,,1.0,0.0,2732.0
111.0,2,0.0,651.329151458768,24944.89,,,6.0,1.0,8.0,0.0,0.0,2214.0
73.0,2,0.0,345.303649537797,24889.085,1993.0,4.0,,1.0,,0.0,0.0,3803.0
115.0,3,0.0,530.00559846318,27122.92,1966.0,7.0,6.0,2.0,7.0,1.0,0.0,3803.0
73.0,2,0.0,308.410786212059,28245.76,1980.0,2.0,,1.0,,0.0,0.0,2732.0
74.0,1,0.0,2637.62773823713,22846.97,2024.0,,,1.0,7.0,1.0,1.0,2732.0
102.0,2,0.0,2637.62773823713,22846.97,2024.0,,,1.0,7.0,1.0,0.0,2732.0
72.0,1,0.0,2637.62773823713,22846.97,2024.0,,,1.0,7.0,1.0,0.0,2732.0
63.0,1,0.0,2637.62773823713,22846.97,2024.0,,,1.0,7.0,1.0,1.0,2732.0
98.0,2,0.0,2637.62773823713,22846.97,2024.0,,,1.0,7.0,1.0,0.0,2732.0
66.0,1,0.0,2637.62773823713,22846.97,2024.0,,,1.0,7.0,1.0,1.0,2732.0
74.0,1,0.0,2637.62773823713,22846.97,2024.0,,,1.0,7.0,1.0,0.0,2732.0
143.0,2,0.0,2637.62773823713,22846.97,2024.0,,,1.0,7.0,1.0,0.0,2732.0
86.0,1,0.0,2637.62773823713,22846.97,2024.0,,,1.0,7.0,0.0,0.0,2732.0
123.0,2,0.0,2637.62773823713,22846.97,2024.0,,,1.0,7.0,1.0,0.0,2732.0
98.0,2,0.0,2637.62773823713,22846.97,2024.0,,,1.0,7.0,1.0,0.0,2732.0
100.0,2,0.0,2637.62773823713,22846.97,2024.0,,,1.0,7.0,1.0,1.0,2732.0
145.0,3,0.0,2637.62773823713,22846.97,2024.0,,,1.0,7.0,0.0,0.0,2732.0
79.0,1,0.0,2637.62773823713,22846.97,2024.0,,,1.0,7.0,1.0,0.0,2732.0
104.0,2,0.0,2637.62773823713,22846.97,2024.0,,,1.0,7.0,1.0,0.0,2732.0
79.0,1,0.0,2637.62773823713,22846.97,2024.0,,,1.0,7.0,1.0,0.0,2732.0
85.0,1,0.0,2637.62773823713,22846.97,2024.0,,,1.0,7.0,0.0,0.0,2732.0
86.0,1,0.0,2845.52815329395,21157.8,2022.0,,4.0,1.0,3.0,1.0,0.0,2214.0
210.0,2,0.0,6981.41118678129,19516.6,1890.0,4.0,4.0,1.0,7.0,0.0,0.0,3370.0
100.0,2,0.0,548.326832497251,27083.79,2010.0,7.0,6.0,1.0,7.0,1.0,0.0,2845.0
98.0,2,0.0,1260.61688904437,22264.98,,4.0,,1.0,3.0,1.0,0.0,1840.0
85.0,2,0.0,1164.34566196694,28319.9,,,,1.0,3.0,1.0,0.0,2732.0
106.0,3,0.0,1164.34566196694,28319.9,,,,1.0,3.0,1.0,0.0,2732.0
106.0,3,0.0,1164.34566196694,28319.9,,,,1.0,3.0,1.0,0.0,2732.0
